Event Name,Date,Player1,Player1 UTR,Player2,Player2 UTR,Score,Searched Name
"USTA National Level 2 Tournament - Long Beach, CA",2020-02-09,Aadarsh Tripathi,13.01,Hayden Rand,0.0,"4-6, 7-5, 1-0(5)",Aadarsh Tripathi
USTA National Winter Championships,2020-01-02,Aadarsh Tripathi,13.01,Sebastian Sec,13.0,"6-4, 6-4",Aadarsh Tripathi
USTA National Winter Championships,2020-01-02,Kurt Miller,11.0,Aadarsh Tripathi,13.01,"6-0, 4-6, 6-4",Aadarsh Tripathi
USTA National Winter Championships,2020-01-02,Aadarsh Tripathi,13.01,Wesley Zhang,10.0,"6-1, 6-3",Aadarsh Tripathi
USTA National Winter Championships,2020-01-02,Kian Vakili,12.55,Aadarsh Tripathi,13.01,"6-3, 6-1",Aadarsh Tripathi
USTA National Winter Championships,2020-01-02,Aadarsh Tripathi,13.01,Aaron Eliscu,12.0,"6-2, 6-2",Aadarsh Tripathi
Natomas Junior Super Series,2019-11-30,Aadarsh Tripathi,13.01,Sean Barstow,0.0,"6-4, 2-6, 1-0(8)",Aadarsh Tripathi
Seascape Junior Boys Excellence,2019-11-16,Aadarsh Tripathi,13.01,Geoffrey Golan,0.0,"6-1, 6-0",Aadarsh Tripathi
Seascape Junior Boys Excellence,2019-11-16,Aadarsh Tripathi,13.01,LUCCA LIU,13.53,"6-4, 6-4",Aadarsh Tripathi
Seascape Junior Boys Excellence,2019-11-16,Aadarsh Tripathi,13.01,Pavan Murugesh,0.0,"6-1, 6-1",Aadarsh Tripathi
Seascape Junior Boys Excellence,2019-11-16,Aadarsh Tripathi,13.01,Dario Tzeng,0.0,"3-6, 6-3, 6-4",Aadarsh Tripathi
Seascape Junior Boys Excellence,2019-11-16,Aadarsh Tripathi,13.01,Emon Van Loben Sels,13.4,"6-2, 2-6, 6-3",Aadarsh Tripathi
USTA National Level 2 Tournament,2019-10-13,Aadarsh Tripathi,13.01,Raghav Jangbahadur,10.0,"7-5, 4-6, 1-0(5)",Aadarsh Tripathi
USTA National Level 2 Tournament,2019-10-13,Rithvik Krishna,12.0,Aadarsh Tripathi,13.01,"6-3, 6-7(8), 1-0(7)",Aadarsh Tripathi
USTA National Level 2 Tournament,2019-10-13,Aadarsh Tripathi,13.01,Garen Spicka,0.0,"6-4, 4-6, 1-0(2)",Aadarsh Tripathi
USTA National Level 2 Tournament,2019-10-13,Aadarsh Tripathi,13.01,Ethan Quinn,15.24,4-4,Aadarsh Tripathi
USTA National Level 2 Tournament,2019-10-13,Aadarsh Tripathi,13.01,Noah Becker,11.0,"6-4, 6-2",Aadarsh Tripathi
USTA National Level 2 Tournament,2019-10-13,Aadarsh Tripathi,13.01,Patrick Toman,9.48,"6-1, 6-2",Aadarsh Tripathi
USTA National Level 3 @ Seascape Sports Club,2019-09-22,Aadarsh Tripathi,13.01,Hunter Leija,0.0,"6-1, 6-0",Aadarsh Tripathi
USTA National Level 3 @ Seascape Sports Club,2019-09-22,Aadarsh Tripathi,13.01,Dario Tzeng,0.0,"6-3, 6-4",Aadarsh Tripathi
USTA National Level 3 @ Seascape Sports Club,2019-09-22,Ethan Quinn,15.24,Aadarsh Tripathi,13.01,"6-2, 6-1",Aadarsh Tripathi
USTA National Level 3 @ Seascape Sports Club,2019-09-22,Aadarsh Tripathi,13.01,Luca Lovrich,0.0,"6-3, 6-0",Aadarsh Tripathi
Laguna Creek Sports Club USTA Junior Excellence,2019-08-31,Aadarsh Tripathi,13.01,Michael Gravel,10.0,"7-6(5), 7-5",Aadarsh Tripathi
Laguna Creek Sports Club USTA Junior Excellence,2019-08-31,Aadarsh Tripathi,13.01,Joseph Teh,0.0,"4-6, 6-1, 6-1",Aadarsh Tripathi
Laguna Creek Sports Club USTA Junior Excellence,2019-08-31,Aadarsh Tripathi,13.01,Michael Fourchy,0.0,"5-7, 6-0, 6-2",Aadarsh Tripathi
Laguna Creek Sports Club USTA Junior Excellence,2019-08-31,Ryan Torres,12.47,Aadarsh Tripathi,13.01,"7-6(4), 6-0",Aadarsh Tripathi
Laguna Creek Sports Club USTA Junior Excellence,2019-08-31,Aadarsh Tripathi,13.01,Luke Bollinger,12.0,"7-5, 7-6(5)",Aadarsh Tripathi
Kalamazoo Boys' 18 and 16 National Championships,2019-08-05,Kyle Totorica,11.0,Aadarsh Tripathi,13.01,"6-4, 4-6, 1-0(8)",Aadarsh Tripathi
"USTA National Level 2 Tournament, USTA Zone Team Championship, BG 16 (Northwest)",2019-07-28,Conrad Brown,12.0,Aadarsh Tripathi,13.01,"6-0, 6-1",Aadarsh Tripathi
"USTA National Level 2 Tournament, USTA Zone Team Championship, BG 16 (Northwest)",2019-07-28,Aadarsh Tripathi,13.01,Ethan Schiffman,12.0,"6-3, 3-6, 1-0",Aadarsh Tripathi
"USTA National Level 2 Tournament, USTA Zone Team Championship, BG 16 (Northwest)",2019-07-28,Aadarsh Tripathi,13.01,Zachary Pellouchoud,12.0,"7-6, 6-4",Aadarsh Tripathi
"USTA National Level 2 Tournament, USTA Zone Team Championship, BG 16 (Northwest)",2019-07-28,Aadarsh Tripathi,13.01,Andre Williams,5.0,"6-4, 7-6",Aadarsh Tripathi
"USTA National Level 2 Tournament, USTA Zone Team Championship, BG 16 (Northwest)",2019-07-28,Cole Stelse,12.0,Aadarsh Tripathi,13.01,"6-3, 6-2",Aadarsh Tripathi
USTA Boys' 18 & 16 National Clay Court Championships hosted by the City of Delray Beach,2019-07-20,Aadarsh Tripathi,13.01,Ajay Mahenthiran,11.0,"4-6, 6-3, 1-0(7)",Aadarsh Tripathi
USTA Boys' 18 & 16 National Clay Court Championships hosted by the City of Delray Beach,2019-07-20,Marc Blekhman,0.0,Aadarsh Tripathi,13.01,"7-5, 4-6, 1-0(7)",Aadarsh Tripathi
USTA Boys' 18 & 16 National Clay Court Championships hosted by the City of Delray Beach,2019-07-20,Colton Smith,14.27,Aadarsh Tripathi,13.01,"7-5, 6-3",Aadarsh Tripathi
USTA Boys' 18 & 16 National Clay Court Championships hosted by the City of Delray Beach,2019-07-20,Aadarsh Tripathi,13.01,Qidao Lian,0.0,"6-3, 6-0",Aadarsh Tripathi
USTA National Boys/Girls 16  Level 3 Tournament at Anaheim Tennis Center,2019-07-08,Aadarsh Tripathi,13.01,Jonathan Mcmillan,0.0,"6-2, 4-6, 1-0(4)",Aadarsh Tripathi
USTA National Boys/Girls 16  Level 3 Tournament at Anaheim Tennis Center,2019-07-08,Aadarsh Tripathi,13.01,Dario Tzeng,0.0,"6-3, 6-0",Aadarsh Tripathi
USTA National Boys/Girls 16  Level 3 Tournament at Anaheim Tennis Center,2019-07-08,Aadarsh Tripathi,13.01,yuvraj narang,0.0,"6-1, 3-1",Aadarsh Tripathi
USTA National Boys/Girls 16  Level 3 Tournament at Anaheim Tennis Center,2019-07-08,Gianluca Brunkow,13.63,Aadarsh Tripathi,13.01,"6-4, 6-3",Aadarsh Tripathi
USTA National Boys/Girls 16  Level 3 Tournament at Anaheim Tennis Center,2019-07-08,Aadarsh Tripathi,13.01,Marcus Sebastian,10.0,"6-2, 2-1",Aadarsh Tripathi
USTA National Boys/Girls 16  Level 3 Tournament at Anaheim Tennis Center,2019-07-08,Aadarsh Tripathi,13.01,Russell Soohoo,12.0,"6-3, 4-6, 1-0(7)",Aadarsh Tripathi
USTA National Level 2 Tournament,2019-07-01,Will Mayew,13.0,Aadarsh Tripathi,13.01,"6-3, 6-7(7), 1-0(5)",Aadarsh Tripathi
USTA National Level 2 Tournament,2019-07-01,Aadarsh Tripathi,13.01,Boyeni Keenan,0.0,,Aadarsh Tripathi
USTA National Level 2 Tournament,2019-07-01,Aadarsh Tripathi,13.01,Caleb Folse,11.0,"6-4, 6-7(7), 1-0",Aadarsh Tripathi
USTA National Level 2 Tournament,2019-07-01,Evan Lee,12.0,Aadarsh Tripathi,13.01,"7-5, 5-7, 1-0(9)",Aadarsh Tripathi
USTA National Level 2 Tournament,2019-07-01,Aadarsh Tripathi,13.01,Christian Gonzalez,3.0,"6-0, 6-3",Aadarsh Tripathi
USTA National Level 2 Tournament,2019-07-01,Aadarsh Tripathi,13.01,Noah Van Dyke,11.0,"6-3, 6-2",Aadarsh Tripathi
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Aadarsh Tripathi,13.01,Alexander Volgin,0.0,"6-4, 6-2",Aadarsh Tripathi
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Aadarsh Tripathi,13.01,Ryan Hoang,0.0,"6-3, 6-1",Aadarsh Tripathi
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Aadarsh Tripathi,13.01,Luke Jensen,0.0,"6-4, 6-0",Aadarsh Tripathi
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Aadarsh Tripathi,13.01,Luc Pham,0.0,"6-2, 6-4",Aadarsh Tripathi
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Ryan Torres,12.47,Aadarsh Tripathi,13.01,"6-3, 6-2",Aadarsh Tripathi
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Sports Club,2019-06-16,Nicholas Chen,11.0,Aadarsh Tripathi,13.01,"6-4, 6-2",Aadarsh Tripathi
2019 High School Boys Tennis Championships,2019-05-03,Rithik Sardana,9.0,Aadarsh Tripathi,13.01,"6-1, 6-4",Aadarsh Tripathi
BG16 Dominant Duo Team Championships,2019-04-27,Aadarsh Tripathi,13.01,Maxwell Acri,9.0,"6-4, 3-6, 1-0(4)",Aadarsh Tripathi
BG16 Dominant Duo Team Championships,2019-04-27,Aadarsh Tripathi,13.01,Luca Viarengo,0.0,"6-3, 6-3",Aadarsh Tripathi
BG16 Dominant Duo Team Championships,2019-04-27,Luke Bollinger,12.0,Aadarsh Tripathi,13.01,"6-2, 6-1",Aadarsh Tripathi
USTA National Level 3: Coyote Cup,2019-04-21,Aaron Eliscu,12.0,Aadarsh Tripathi,13.01,"6-2, 6-2",Aadarsh Tripathi
USTA National Level 3: Coyote Cup,2019-04-21,Aadarsh Tripathi,13.01,Gabriel Chavez,0.0,"6-0, 6-4",Aadarsh Tripathi
USTA National Level 3: Coyote Cup,2019-04-21,Aadarsh Tripathi,13.01,Wayne nelms,0.0,"6-3, 6-4",Aadarsh Tripathi
USTA National Level 3: Coyote Cup,2019-04-21,Aadarsh Tripathi,13.01,Broc Fletcher,11.0,"6-3, 6-4",Aadarsh Tripathi
USTA National Level 3: Coyote Cup,2019-04-21,Aadarsh Tripathi,13.01,Phillip Deaton,12.0,"6-2, 6-3",Aadarsh Tripathi
High School Match,2019-03-27,Aadarsh Tripathi,13.01,Ryan Chan,9.0,"6-1, 5-1",Aadarsh Tripathi
USTA National Level 3: Muterspaw Championship,2019-03-24,Aadarsh Tripathi,13.01,Diego Castillo,0.0,,Aadarsh Tripathi
USTA National Level 3: Muterspaw Championship,2019-03-24,Allen Gong,11.0,Aadarsh Tripathi,13.01,"6-3, 1-6, 1-0(8)",Aadarsh Tripathi
USTA National Level 3: Muterspaw Championship,2019-03-24,Aadarsh Tripathi,13.01,Marcus Sebastian,10.0,"7-5, 6-4",Aadarsh Tripathi
USTA National Level 3: Muterspaw Championship,2019-03-24,Maxim Groysman,12.61,Aadarsh Tripathi,13.01,"7-5, 6-1",Aadarsh Tripathi
Granada High School vs Amador Valley High School - Boys,2019-03-11,Theodore Dean,13.41,Aadarsh Tripathi,13.01,"6-1, 6-0",Aadarsh Tripathi
Amador Valley High School vs San Ramon Valley High School - Boys,2019-02-28,Aadarsh Tripathi,13.01,Nicolas Bellig,0.0,"6-1, 6-4",Aadarsh Tripathi
Amador Valley High School vs Dougherty Valley High School - Boys,2019-02-27,Aadarsh Tripathi,13.01,Arjun Sahasrabuddhe,9.0,"7-6(3), 2-6, 10-8",Aadarsh Tripathi
Amador Valley High School vs Campolindo High School - Boys,2019-02-22,Aadarsh Tripathi,13.01,Cal Hunter,9.0,"6-4, 3-6, 7-6(11)",Aadarsh Tripathi
Amador Valley High School vs San Ramon Valley High School - Boys,2019-02-22,Aadarsh Tripathi,13.01,Nicolas Bellig,0.0,"6-1, 6-3",Aadarsh Tripathi
Amador Valley High School vs De La Salle High School - Boys,2019-02-18,Aadarsh Tripathi,13.01,Jeff Kubota,0.0,"6-1, 6-4",Aadarsh Tripathi
Johnson Ranch Junior Singles Championships - National Level 4,2019-02-17,Aadarsh Tripathi,13.01,Nithin Saravanan,0.0,"5-3, 4-0",Aadarsh Tripathi
Johnson Ranch Junior Singles Championships - National Level 4,2019-02-17,Aadarsh Tripathi,13.01,Bryce Burnham,10.0,"4-0, 3-5, 1-0(7)",Aadarsh Tripathi
Johnson Ranch Junior Singles Championships - National Level 4,2019-02-17,Aadarsh Tripathi,13.01,Luke Bollinger,12.0,"4-5(7), 4-1, 1-0(1)",Aadarsh Tripathi
Johnson Ranch Junior Singles Championships - National Level 4,2019-02-17,Aadarsh Tripathi,13.01,Bennett Gazor,8.0,"4-0, 4-1",Aadarsh Tripathi
Johnson Ranch Junior Singles Championships - National Level 4,2019-02-17,Aadarsh Tripathi,13.01,Ryan Torres,12.47,"6-3, 6-4",Aadarsh Tripathi
Amador Valley High School vs Mission San Jose High School - Boys,2019-02-11,Aadarsh Tripathi,13.01,Ian PoYen Chen,0.0,"4-5(7), 7-6(2), 10-8",Aadarsh Tripathi
USTA National Level 3,2019-01-27,Maxim Groysman,12.61,Aadarsh Tripathi,13.01,"2-6, 6-4, 1-0(4)",Aadarsh Tripathi
USTA National Level 3,2019-01-27,SUNDEEP CHAKLADAR,0.0,Aadarsh Tripathi,13.01,"6-0, 6-1",Aadarsh Tripathi
Chamisal Junior Championships,2018-12-08,Aadarsh Tripathi,13.01,Brodie Sodersten,0.0,8-6,Aadarsh Tripathi
Chamisal Junior Championships,2018-12-08,Aadarsh Tripathi,13.01,Raghav Jangbahadur,10.0,"7-5, 7-6(4)",Aadarsh Tripathi
Chamisal Junior Championships,2018-12-08,Aadarsh Tripathi,13.01,Jake Magnusson,10.0,8-0,Aadarsh Tripathi
NorCal 18s & 16s Junior Fall Singles Sectional Championships @ Broadstone Racquet Club,2018-11-03,Aadarsh Tripathi,13.01,Dean Babb,0.0,"7-5, 6-2",Aadarsh Tripathi
NorCal 18s & 16s Junior Fall Singles Sectional Championships @ Broadstone Racquet Club,2018-11-03,Luke Bollinger,12.0,Aadarsh Tripathi,13.01,"4-6, 7-6(2), 1-0(6)",Aadarsh Tripathi
NorCal 18s & 16s Junior Fall Singles Sectional Championships @ Broadstone Racquet Club,2018-11-03,Aadarsh Tripathi,13.01,Darren Wang,0.0,"4-6, 6-1, 6-2",Aadarsh Tripathi
NorCal 18s & 16s Junior Fall Singles Sectional Championships @ Broadstone Racquet Club,2018-11-03,Aadarsh Tripathi,13.01,Ethan Chin,7.0,"6-2, 6-3",Aadarsh Tripathi
NorCal 18s & 16s Junior Fall Singles Sectional Championships @ Broadstone Racquet Club,2018-11-03,Ryan Torres,12.47,Aadarsh Tripathi,13.01,"6-3, 6-4",Aadarsh Tripathi
NorCal 18s & 16s Junior Fall Singles Sectional Championships @ Broadstone Racquet Club,2018-11-03,Aadarsh Tripathi,13.01,Bryce Burnham,10.0,"6-3, 1-6, 1-0(6)",Aadarsh Tripathi
Stockton Junior Excellence @ UOP,2018-10-20,Aadarsh Tripathi,13.01,Michael Gravel,10.0,"7-6(1), 3-6, 6-2",Aadarsh Tripathi
Stockton Junior Excellence @ UOP,2018-10-20,Nicholas Chen,11.0,Aadarsh Tripathi,13.01,"6-1, 7-5",Aadarsh Tripathi
Stockton Junior Excellence @ UOP,2018-10-20,Luke Bollinger,12.0,Aadarsh Tripathi,13.01,"7-5, 4-6, 1-0(8)",Aadarsh Tripathi
Stockton Junior Excellence @ UOP,2018-10-20,Aadarsh Tripathi,13.01,Mason Marks,0.0,"6-2, 6-2",Aadarsh Tripathi
Stockton Junior Excellence @ UOP,2018-10-20,Aadarsh Tripathi,13.01,Dario Tzeng,0.0,"3-6, 7-6(4), 1-0(8)",Aadarsh Tripathi
USTA National Level 2 Tournament-October,2018-10-07,Aadarsh Tripathi,13.01,Anonymous Player,0.0,"6-2, 7-6(4)",Aadarsh Tripathi
USTA National Level 2 Tournament-October,2018-10-07,Aadarsh Tripathi,13.01,Krish Arora,12.72,"6-3, 3-6, 6-0",Aadarsh Tripathi
USTA National Level 2 Tournament-October,2018-10-07,Dylan Tsoi,12.0,Aadarsh Tripathi,13.01,"7-6(3), 6-2",Aadarsh Tripathi
USTA National Level 2 Tournament-October,2018-10-07,Aadarsh Tripathi,13.01,Alexander Volgin,0.0,"2-6, 6-3, 6-3",Aadarsh Tripathi
USTA National Level 2 Tournament-October,2018-10-07,Aadarsh Tripathi,13.01,Martin Mazev,11.0,"6-4, 6-2",Aadarsh Tripathi
Seascape Sports Club USTA National BG 16's Level 3 Championship,2018-09-23,Carlo Hayden,0.0,Aadarsh Tripathi,13.01,"6-2, 6-2",Aadarsh Tripathi
Seascape Sports Club USTA National BG 16's Level 3 Championship,2018-09-23,Michael Fourchy,0.0,Aadarsh Tripathi,13.01,"6-2, 6-0",Aadarsh Tripathi
Laguna Creek Junior Excellence,2018-09-01,Dario Tzeng,0.0,Aadarsh Tripathi,13.01,"3-6, 6-4, 1-0(7)",Aadarsh Tripathi
Laguna Creek Junior Excellence,2018-09-01,Mason Marks,0.0,Aadarsh Tripathi,13.01,"6-2, 6-3",Aadarsh Tripathi
USTA Boys' 14 and Boys' 12 National Championships,2018-08-10,David Saye,12.0,Aadarsh Tripathi,13.01,"6-4, 6-3",Aadarsh Tripathi
USTA Boys' 14 and Boys' 12 National Championships,2018-08-10,Preston Stearns,13.51,Aadarsh Tripathi,13.01,"6-2, 6-3",Aadarsh Tripathi
USTA Boys' 14 and Boys' 12 National Championships,2018-08-10,Aadarsh Tripathi,13.01,Yannik Rahman,13.16,"7-6(5), 6-2",Aadarsh Tripathi
USTA Boys' 14 and Boys' 12 National Championships,2018-08-10,Aadarsh Tripathi,13.01,Nicholas Steiglehner,12.64,"6-2, 6-0",Aadarsh Tripathi
USTA Boys' 14 and Boys' 12 National Championships,2018-08-10,Aadarsh Tripathi,13.01,Herrick Thomas Legaspi,12.0,"2-6, 7-5, 6-4",Aadarsh Tripathi
USTA Boys' 14 and Boys' 12 National Championships,2018-08-10,Aadarsh Tripathi,13.01,Spencer Matz,10.0,"6-4, 6-4",Aadarsh Tripathi
USTA BG14  Zone Team Championships,2018-07-29,Aadarsh Tripathi,13.01,Hunter Lynch,10.0,"6-4, 6-4",Aadarsh Tripathi
USTA BG14  Zone Team Championships,2018-07-29,Aadarsh Tripathi,13.01,Adam Chodur,12.0,"7-6(4), 3-6, 1-0(7)",Aadarsh Tripathi
USTA BG14  Zone Team Championships,2018-07-29,Aadarsh Tripathi,13.01,Jonah Isa,0.0,"6-4, 7-5",Aadarsh Tripathi
USTA BG14  Zone Team Championships,2018-07-29,Aadarsh Tripathi,13.01,Isaac Morrison,0.0,"6-4, 6-0",Aadarsh Tripathi
USTA BG14  Zone Team Championships,2018-07-29,Caleb Saltz,12.0,Aadarsh Tripathi,13.01,"6-2, 6-3",Aadarsh Tripathi
USTA Boys' 14 National Clay Court Championships,2018-07-21,Sam Scherer,11.0,Aadarsh Tripathi,13.01,"6-2, 6-4",Aadarsh Tripathi
USTA Boys' 14 National Clay Court Championships,2018-07-21,Tai MacDonald,10.0,Aadarsh Tripathi,13.01,"6-3, 2-6, 1-0(9)",Aadarsh Tripathi
USTA Boys' 14 National Clay Court Championships,2018-07-21,Aadarsh Tripathi,13.01,Emil Grantcharov,11.0,"6-1, 6-2",Aadarsh Tripathi
Anaheim Tennis Center Boys'/Girls' 16 / USTA National Level 3 Tournament,2018-07-09,Alex Koong,11.0,Aadarsh Tripathi,13.01,"6-4, 7-5",Aadarsh Tripathi
Anaheim Tennis Center Boys'/Girls' 16 / USTA National Level 3 Tournament,2018-07-09,Daniel Zhou,0.0,Aadarsh Tripathi,13.01,"6-2, 6-2",Aadarsh Tripathi
Anaheim Tennis Center Boys'/Girls' 16 / USTA National Level 3 Tournament,2018-07-09,Aadarsh Tripathi,13.01,ALEX FRAZIER,0.0,"6-1, 6-0",Aadarsh Tripathi
USTA National Level 2,2018-07-01,Aadarsh Tripathi,13.01,Gus Krauel,11.0,"6-4, 6-4",Aadarsh Tripathi
USTA National Level 2,2018-07-01,Phillip Deaton,12.0,Aadarsh Tripathi,13.01,"6-3, 6-3",Aadarsh Tripathi
USTA National Level 2,2018-07-01,Aadarsh Tripathi,13.01,Lleyton Okada-Alonzo,6.0,"6-2, 4-6, 1-0(6)",Aadarsh Tripathi
USTA National Level 2,2018-07-01,Mason Nguyen,10.0,Aadarsh Tripathi,13.01,"6-4, 2-4",Aadarsh Tripathi
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Racquet Club,2018-06-17,Aadarsh Tripathi,13.01,Mihir Sharma,8.0,"6-1, 6-2",Aadarsh Tripathi
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Racquet Club,2018-06-17,Brandon Aprill,0.0,Aadarsh Tripathi,13.01,"6-1, 6-0",Aadarsh Tripathi
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Racquet Club,2018-06-17,Aadarsh Tripathi,13.01,Nickolay Marakhtanov,0.0,"6-3, 7-5",Aadarsh Tripathi
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Racquet Club,2018-06-17,Aadarsh Tripathi,13.01,Micah Elias,9.0,6-6,Aadarsh Tripathi
NorCal Boys' 18 & 16 Junior Sectional Championships @ Natomas Racquet Club,2018-06-17,Jonah Tran,0.0,Aadarsh Tripathi,13.01,"6-2, 6-1",Aadarsh Tripathi
Livermore Summer Junior Open (Grand Prix),2018-06-02,Aadarsh Tripathi,13.01,Samuel Kaff,0.0,"6-0, 6-2",Aadarsh Tripathi
Livermore Summer Junior Open (Grand Prix),2018-06-02,Aadarsh Tripathi,13.01,Nicolas Bellig,0.0,"6-2, 6-3",Aadarsh Tripathi
USTA National Level 2 Ranking Tournament,2018-05-20,Phillip Deaton,12.0,Aadarsh Tripathi,13.01,"6-2, 6-3",Aadarsh Tripathi
USTA National Level 2 Ranking Tournament,2018-05-20,Aadarsh Tripathi,13.01,Nathan Tam,10.0,"6-1, 6-2",Aadarsh Tripathi
USTA National Level 2 Ranking Tournament,2018-05-20,Aadarsh Tripathi,13.01,Mason Nguyen,10.0,"6-4, 6-1",Aadarsh Tripathi
USTA National Level 2 Ranking Tournament,2018-05-20,Aadarsh Tripathi,13.01,Kareem Ansari,0.0,"7-5, 6-1",Aadarsh Tripathi
USTA National Level 2 Ranking Tournament,2018-05-20,Aadarsh Tripathi,13.01,Anonymous Player,0.0,"6-4, 6-7(7), 1-0(5)",Aadarsh Tripathi
USTA National Level 2 Ranking Tournament,2018-05-20,Aadarsh Tripathi,13.01,Rohan Murali,13.35,"7-5, 6-4",Aadarsh Tripathi
Rio del Oro Junior Championships,2018-05-05,Aadarsh Tripathi,13.01,Rohan Agarwal,0.0,"6-2, 6-1",Aadarsh Tripathi
Rio del Oro Junior Championships,2018-05-05,Paul Yulayev,0.0,Aadarsh Tripathi,13.01,"3-6, 6-1, 6-3",Aadarsh Tripathi
Rio del Oro Junior Championships,2018-05-05,Aadarsh Tripathi,13.01,Cole Fowler,0.0,"6-7(8), 6-2, 2-0",Aadarsh Tripathi
USTA National Level 3 at Austin Tennis Academy - April,2018-04-22,Brayden Michna,0.0,Aadarsh Tripathi,13.01,"7-5, 7-6(1)",Aadarsh Tripathi
USTA National Level 3 at Austin Tennis Academy - April,2018-04-22,Qidao Lian,0.0,Aadarsh Tripathi,13.01,"7-6(4), 6-4",Aadarsh Tripathi
USTA National Level 3 at Austin Tennis Academy - April,2018-04-22,Aadarsh Tripathi,13.01,Rohan Shrestha,0.0,"6-2, 2-6, 1-0(5)",Aadarsh Tripathi
Solano College Junior Open (Grand Prix),2018-04-14,Nikita Marchenko,0.0,Aadarsh Tripathi,13.01,"6-2, 6-2",Aadarsh Tripathi
USTA National Level 3 Tournament (March),2018-03-25,Yannik Rahman,13.16,Aadarsh Tripathi,13.01,"4-6, 6-3, 6-2",Aadarsh Tripathi
USTA National Level 3 Tournament (March),2018-03-25,Aadarsh Tripathi,13.01,Santiago Flyckt,11.0,"6-4, 6-1",Aadarsh Tripathi
USTA National Level 3 Tournament (March),2018-03-25,Aadarsh Tripathi,13.01,Peter Anastasakis,0.0,"6-3, 6-1",Aadarsh Tripathi
USTA National Level 3 Tournament (March),2018-03-25,Aadarsh Tripathi,13.01,Alexander McCoy,5.0,"6-3, 6-3",Aadarsh Tripathi
USTA National Level 3 Tournament (March),2018-03-25,Aadarsh Tripathi,13.01,Holland Snell,12.0,"6-4, 6-2",Aadarsh Tripathi
Modesto Junior Championships - National Level 4 for Doubles Events,2018-03-17,Nicholas Chen,11.0,Aadarsh Tripathi,13.01,"6-3, 6-3",Aadarsh Tripathi
Modesto Junior Championships - National Level 4 for Doubles Events,2018-03-17,Aadarsh Tripathi,13.01,Brian Pham,0.0,"6-1, 6-0",Aadarsh Tripathi
Modesto Junior Championships - National Level 4 for Doubles Events,2018-03-17,Aadarsh Tripathi,13.01,Pavan Murugesh,0.0,"2-6, 6-3, 1-0(3)",Aadarsh Tripathi
March Madness Junior Open (Grand Prix),2018-03-03,Bogdan Boclinca,0.0,Aadarsh Tripathi,13.01,8-5,Aadarsh Tripathi
Johnson Ranch Junior Singles Championships,2018-02-18,Aadarsh Tripathi,13.01,Austin Peng,0.0,"6-3, 6-1",Aadarsh Tripathi
Johnson Ranch Junior Singles Championships,2018-02-18,Joseph Teh,0.0,Aadarsh Tripathi,13.01,"7-5, 6-0",Aadarsh Tripathi
Johnson Ranch Junior Singles Championships,2018-02-18,Aadarsh Tripathi,13.01,Arav Waghray,9.0,"6-1, 6-4",Aadarsh Tripathi
Johnson Ranch Junior Singles Championships,2018-02-18,Aadarsh Tripathi,13.01,Anish Anumandla,0.0,"6-2, 7-6(5)",Aadarsh Tripathi
Johnson Ranch Junior Singles Championships,2018-02-18,Aadarsh Tripathi,13.01,Jeremy Wu,0.0,"6-1, 7-6(5)",Aadarsh Tripathi
USTA National Level 2 Tournament- February,2018-02-11,Learner Tien,15.46,Aadarsh Tripathi,13.01,"6-3, 6-4",Aadarsh Tripathi
USTA National Level 2 Tournament- February,2018-02-11,Phillip Deaton,12.0,Aadarsh Tripathi,13.01,"6-3, 6-3",Aadarsh Tripathi
Matador Junior Open (Grand Prix),2018-02-03,Aadarsh Tripathi,13.01,Daniel Hudson,0.0,"6-2, 6-4",Aadarsh Tripathi
Matador Junior Open (Grand Prix),2018-02-03,Nikita Marchenko,0.0,Aadarsh Tripathi,13.01,"6-4, 6-2",Aadarsh Tripathi
Las Vegas Winter USTA National Level 3 Tournament,2018-01-21,Lucas Coriaty,10.0,Aadarsh Tripathi,13.01,"6-0, 3-6, 1-0(4)",Aadarsh Tripathi
Las Vegas Winter USTA National Level 3 Tournament,2018-01-21,Aadarsh Tripathi,13.01,Lawrence Li,0.0,"6-2, 6-4",Aadarsh Tripathi
Las Vegas Winter USTA National Level 3 Tournament,2018-01-21,Aadarsh Tripathi,13.01,Adam Kartzinel,9.0,"6-3, 7-5",Aadarsh Tripathi
Las Vegas Winter USTA National Level 3 Tournament,2018-01-21,Nicholas Chen,11.0,Aadarsh Tripathi,13.01,"6-3, 6-4",Aadarsh Tripathi
The Paragon Junior Open [18-12U] @ Saint Mary's College,2017-12-16,Alex Koong,11.0,Aadarsh Tripathi,13.01,"6-1, 6-7, 1-0(12)",Aadarsh Tripathi
